t,i,k,hs02_desc,section,section_name,v,share
2019,398,854320,"Electrical machines and apparatus: signal generators, having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",56.900000000000006,8.998453905497168e-7
2019,398,854381,"Electrical machines and apparatus: n.e.s. in heading no. 8543, proximity cards and tags, having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",0.415,6.56301998379846e-9
2019,398,854389,"Electrical machines and apparatus: n.e.s. in heading no. 8543, (other than proximity cards or tags), having individual functions n.e.s. in chapter 85",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1079.104,1.7065496666498446e-5
2019,398,854390,Electrical machines and apparatus: parts of the electrical goods of heading no. 8543,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",48.675,7.697710788226267e-7
2019,398,854411,"Insulated electric conductors: winding wire, of copper",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",30.496,4.82279174520284e-7
2019,398,854419,"Insulated electric conductors: winding wire, (of other than copper)",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",8.467,1.3390142217547367e-7
2019,398,854420,Insulated electric conductors: co-axial cable and other co-axial electric conductors,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",85.617,1.3539905589225852e-6
2019,398,854430,"Insulated electric conductors: ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",251.707,3.980621857980625e-6
2019,398,854441,"Insulated electric conductors: for a voltage not exceeding 80 volts, fitted with connectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",656.0960000000001,1.0375834118771652e-5
2019,398,854449,"Insulated electric conductors: for a voltage not exceeding 80 volts, not fitted with connectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",8354.232,1.321180519645508e-4
2019,398,854459,"Insulated electric conductors: for a voltage exceeding 80 volts but not exceeding 1000 volts, not fitted with connectors",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",937.9350000000001,1.4832978671094e-5
2019,398,854460,Insulated electric conductors: for a voltage exceeding 1000 volts,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",781.912,1.2365552003787524e-5
2019,398,854470,Insulated electric conductors: optical fibre cables,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2337.093,3.695997123613372e-5
2019,398,854511,"Carbon electrodes: with or without metal, of a kind used for furnaces",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",66.07,1.044864410432685e-6
2019,398,854519,"Carbon electrodes: with or without metal, of a kind used for other than furnaces",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2.156,3.4096074903781885e-8
2019,398,854520,"Carbon brushes: with or without metal, used for electrical purposes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",72.30199999999999,1.1434204117315573e-6
2019,398,854590,"Carbon: lamp carbons, battery carbons and other articles of graphite or other carbon, with or without metal, of a kind used for electrical purposes",16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",2.4139999999999997,3.8176217447926465e-8
2019,398,854610,Electrical insulators: of glass,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",1057.3729999999998,1.672183163693718e-5
2019,398,854620,Electrical insulators: of ceramics,16,"Machinery and mechanical appliances; electrical equipment; parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",173.145,2.7382026387826135e-6
