t,i,j,name,k,hs02_desc,v,q
2021,398,276,Germany,280470,Phosphorus,64347.547,    24211.757
2021,398,276,Germany,740311,"Copper: refined, unwrought, cathodes and sections of cathodes",32546.3,     3398.167
2021,398,276,Germany,120400,"Oil seeds: linseed, whether or not broken",28518.595,    37843.861
2021,398,276,Germany,720249,"Ferro-alloys: ferro-chromium, containing by weight 4% or less of carbon",21127.6,     8324.508
2021,398,276,Germany,711292,"Waste and scrap of precious metals: of platinum, including metal clad with platinum but excluding sweepings containing other precious metals",19761.304,       89.035
2021,398,276,Germany,30420,"Fish: fillets, frozen",13029.939,     2099.468
2021,398,276,Germany,281910,Chromium trioxide,10013.11,     4087.600
2021,398,276,Germany,720221,"Ferro-alloys: ferro-silicon, containing by weight more than 55% of silicon",9424.366,     8347.266
2021,398,276,Germany,520100,Cotton: not carded or combed,5648.351,     3217.572
2021,398,276,Germany,854470,Insulated electric conductors: optical fibre cables,4545.788,      310.288
2021,398,276,Germany,810320,"Tantalum: unwrought, including bars and rods obtained simply by sintering, powders",3538.067,       12.893
2021,398,276,Germany,720421,Ferrous waste and scrap: of stainless steel,3146.399,     1745.720
2021,398,276,Germany,284130,Salts: sodium dichromate,2940.332,     2554.157
2021,398,276,Germany,281990,Chromium oxides and hydroxides: excluding chromium trioxide,2575.489,      637.000
2021,398,276,Germany,401110,"Rubber: new pneumatic tyres, of a kind used on motor cars (including station wagons and racing cars)",2572.258,      485.562
2021,398,276,Germany,260300,Copper ores and concentrates,2332.338,     1294.156
2021,398,276,Germany,760120,"Aluminium: unwrought, alloys",2121.928,       76.333
2021,398,276,Germany,71340,"Vegetables, leguminous: lentils, shelled, whether or not skinned or split, dried",1592.43,     1504.742
2021,398,276,Germany,853710,"Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",1288.965,        7.095
2021,398,276,Germany,401120,"Rubber: new pneumatic tyres, of a kind used on buses or lorries",1172.475,      288.450
2021,398,276,Germany,720450,Ferrous products: remelting scrap ingots,1057.03,      619.778
2021,398,276,Germany,680620,"Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)",801.35,      678.700
2021,398,276,Germany,711299,"Waste and scrap of precious metals: waste and scrap of precious metals including metal clad with precious metals, other than that of gold and platinum and excluding ash which contains precious metal or precious metal compounds",791.955,       90.576
2021,398,276,Germany,520812,"Fabrics, woven: containing 85% or more by weight of cotton, unbleached, plain weave, weighing more than 100g/m2 but not more than 200g/m2",745.423,      239.351
2021,398,276,Germany,120750,"Oil seeds: mustard seeds, whether or not broken",684.297,      721.666
2021,398,276,Germany,710812,"Metals: gold, non-monetary, unwrought (but not powder)",630.53,        0.012
2021,398,276,Germany,810820,"Titanium: unwrought, powders",606.661,       60.950
2021,398,276,Germany,390930,"Amino-resins: n.e.s. in heading no. 3909, in primary forms",508.341,      142.800
2021,398,276,Germany,750300,Nickel: waste and scrap,456.801,      148.894
2021,398,276,Germany,180690,Chocolate and other food preparations containing cocoa: n.e.s. in chapter 18,436.983,      165.651
2021,398,276,Germany,610462,"Trousers, bib and brace overalls, breeches and shorts: women's or girls', of cotton, knitted or crocheted",430.583,       10.476
2021,398,276,Germany,140190,Vegetable materials of a kind used primarily for plaiting: n.e.s. in heading no. 1401,428.649,     1469.250
2021,398,276,Germany,100820,Cereals: millet,420.942,      487.430
2021,398,276,Germany,810330,Tantalum: waste and scrap,375.173,        1.902
2021,398,276,Germany,740321,Copper: copper-zinc base alloys (brass) unwrought,369.521,       56.780
2021,398,276,Germany,710399,"Stones: precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",362.199,        0.599
2021,398,276,Germany,300210,"Blood: human or animal, antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",348.625,        5.517
2021,398,276,Germany,30410,"Fish: fillets and other fish meat, fresh or chilled (whether or not minced)",309.018,       46.042
2021,398,276,Germany,121190,"Plants and parts (including seeds and fruits) n.e.s. in heading no. 1211, used primarily in perfumery, pharmacy or for insecticidal, fungicidal purposes: fresh or dried, whether or not cut, crushed or powdered",284.686,       67.966
2021,398,276,Germany,730410,"Iron or steel (other than cast iron): seamless, line pipe of a kind used for oil or gas pipelines",221.291,       34.063
2021,398,276,Germany,780200,Lead: waste and scrap,221.13,      131.984
2021,398,276,Germany,811212,"Beryllium and articles thereof: unwrought beryllium, powders",204.926,        0.138
2021,398,276,Germany,80719,"Fruit, edible: melons, (other than watermelons), fresh",199.49,      510.280
2021,398,276,Germany,847989,"Machines and mechanical appliances: n.e.s. in item no. 8479.8, having individual functions",196.284,        1.528
2021,398,276,Germany,30559,"Fish: dried (whether or not salted but not smoked), n.e.s. in item no. 0305.51",195.963,       40.602
2021,398,276,Germany,740400,Copper: waste and scrap,178.309,       38.026
2021,398,276,Germany,852510,"Transmission apparatus: for radio-telephony, radio-telegraphy, radio-broadcasting or television, whether or not incorporating reception or sound recording and reproducing apparatus",177.128,        0.060
2021,398,276,Germany,441520,"Wood: pallets, box pallets and other load boards: pallet collars",169.439,      222.976
2021,398,276,Germany,170490,"Sugar confectionery: (excluding chewing gum, including white chocolate), not containing cocoa",164.762,       88.054
2021,398,276,Germany,720110,"Iron: non-alloy pig iron containing by weight 0.5% or less of phosphorus, in pigs, blocks or other primary forms",158.157,      300.000
2021,398,276,Germany,720230,Ferro-alloys: ferro-silico-manganese,125.565,      120.000
2021,398,276,Germany,730840,"Iron or steel: structures and parts thereof, props and similar equipment for scaffolding, shuttering or pit-propping",124.601,       85.287
2021,398,276,Germany,841199,Turbines: parts of gas turbines (excluding turbo-jets and turbo-propellers),111.777,        1.682
2021,398,276,Germany,940320,"Furniture: metal, other than for office use",108.24,       16.006
2021,398,276,Germany,720299,Ferro-alloys: n.e.s. in heading no. 7202,106.821,      241.188
2021,398,276,Germany,845310,"Machinery: for preparing, tanning or working hides, skins or leather, other than sewing machines",99.764,       26.330
2021,398,276,Germany,180632,"Chocolate and other food preparations containing cocoa: in blocks, slabs or bars, (not filled), weighing 2kg or less",92.253,       12.291
2021,398,276,Germany,100190,Cereals: meslin and wheat other than durum,81.699,      220.000
2021,398,276,Germany,284150,"Salts: chromates, dichromates, peroxochromates: n.e.s. in heading no. 2841",75.874,       21.600
2021,398,276,Germany,120600,"Oil seeds: sunflower seeds, whether or not broken",71.295,       91.308
2021,398,276,Germany,880330,Aircraft and spacecraft: parts of aeroplanes or helicopters n.e.s. in heading no. 8803,69.547,        0.101
2021,398,276,Germany,940360,"Furniture: wooden, other than for office, kitchen or bedroom use",66.297,       20.162
2021,398,276,Germany,820559,"Tools, hand: other than household tools",64.76,        0.008
2021,398,276,Germany,71333,"Vegetables, leguminous: kidney beans, including white pea beans (phaseolus vulgaris), dried, shelled, whether or not skinned or split",60.771,       34.308
2021,398,276,Germany,841290,"Engines: parts, for engines and motors of heading no. 8412",57.759,       16.544
2021,398,276,Germany,150600,"Animal fats and oils and their fractions: whether or not refined, but not chemically modified, n.e.s. in chapter 15",54.584,        6.000
2021,398,276,Germany,30549,"Fish: smoked (whether or not cooked before or during the smoking process), n.e.s. in item no. 0305.4 (including fillets)",52.572,        5.600
2021,398,276,Germany,283329,Sulphates: n.e.s. in item no. 2833.2,51.721,       60.000
2021,398,276,Germany,71320,"Vegetables, leguminous: chickpeas (garbanzos), shelled, whether or not skinned or split, dried",50.834,       54.646
2021,398,276,Germany,841381,Pumps and liquid elevators: n.e.s. in heading no. 8413,50.707,        0.010
2021,398,276,Germany,901890,"Medical, surgical or dental instruments and appliances: n.e.s. in heading no. 9018",49.684,        0.112
2021,398,276,Germany,120799,"Oil seeds and oleaginous fruits: n.e.s. in heading no. 1207, whether or not broken",47.308,       44.657
2021,398,276,Germany,262030,"Ash and residues: (not from the manufacture of iron or steel), containing mainly copper",45.656,       21.357
2021,398,276,Germany,843890,Machinery: parts of those machines used in the industrial preparation or manufacture of food or drink,42.595,        3.140
2021,398,276,Germany,720260,Ferro-alloys: ferro-nickel,40.818,       56.235
2021,398,276,Germany,860729,"Railway or tramway locomotives or rolling stock: parts, brakes (other than air brakes) and parts thereof",39.665,        4.860
2021,398,276,Germany,721932,"Steel, stainless: flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more but less than 4.75mm",37.911,        7.385
2021,398,276,Germany,848071,"Moulds: for rubber or plastics, injection or compression types",37.787,        0.429
2021,398,276,Germany,860900,Containers: (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,36.391,        2.055
